x,y,z,sdf,value,region
-2.303664,1.374883,0.332627,0.023446,0.628643,twisted_surface
-2.26755,1.389613,0.413092,-0.033029,0.347001,twisted_surface
-2.258982,1.410676,0.48177,-0.08051,0.113936,twisted_surface
-2.240283,1.418843,0.524957,-0.086222,0.003442,twisted_surface
-2.231783,1.240605,0.631673,-0.029742,0.085481,twisted_surface
-2.182844,1.250277,0.706135,0.026008,0.302446,twisted_surface
-2.188336,1.277051,0.786985,0.05,0.582133,twisted_surface
-2.254012,1.309078,0.831175,0.025672,0.835743,twisted_surface
-2.34062,1.330607,0.823145,-0.030182,0.982757,twisted_surface
-2.407527,1.339995,0.793746,-0.079008,0.976499,twisted_surface
-2.453932,1.350477,0.786074,-0.087102,0.818956,twisted_surface
-2.510427,1.372648,0.806861,-0.048877,0.560147,twisted_surface
-2.592527,1.399322,0.819313,0.009281,0.282242,twisted_surface
-2.672571,1.410993,0.78555,0.047227,0.073473,twisted_surface
-2.704728,1.396192,0.709577,0.038767,0.000123,twisted_surface
-2.675029,1.36362,0.631673,-0.010258,0.085481,twisted_surface
-2.618122,1.332325,0.582035,-0.066008,0.302446,twisted_surface
-2.580383,1.311485,0.54884,-0.09,0.582133,twisted_surface
-2.571066,1.293108,0.498276,-0.065672,0.835743,twisted_surface
-2.556995,1.265527,0.422463,-0.009818,0.982757,twisted_surface
-2.505695,1.231077,0.357741,0.039008,0.976499,twisted_surface
-2.425938,1.206546,0.35007,0.047102,0.818956,twisted_surface
-2.35854,1.205364,0.406179,0.008877,0.560147,twisted_surface
-2.329052,1.222237,0.486414,-0.049281,0.282242,twisted_surface
-2.318853,1.238453,0.547404,-0.087227,0.073473,twisted_surface
-2.289423,1.242176,0.585478,-0.078767,0.000123,twisted_surface
-2.254297,1.065515,0.687664,-0.012683,0.128428,twisted_surface
-2.21275,1.079264,0.76589,0.037404,0.368293,twisted_surface
-2.233859,1.104082,0.843242,0.047867,0.649975,twisted_surface
-2.310268,1.127467,0.878578,0.011482,0.88404,twisted_surface
-2.396221,1.139664,0.866379,-0.046634,0.996176,twisted_surface
-2.457497,1.144682,0.844141,-0.086365,0.950779,twisted_surface
-2.503908,1.154635,0.849954,-0.080286,0.762263,twisted_surface
-2.567652,1.17395,0.878718,-0.032593,0.490481,twisted_surface
-2.6548,1.192079,0.887566,0.023793,0.22172,twisted_surface
-2.728728,1.193677,0.84433,0.049949,0.041312,twisted_surface
-2.746583,1.174886,0.763281,0.027821,0.006534,twisted_surface
-2.706985,1.147203,0.687664,-0.027317,0.128428,twisted_surface
-2.653044,1.124711,0.640688,-0.077404,0.368293,twisted_surface
-2.626089,1.109606,0.602981,-0.087867,0.649975,twisted_surface
-2.622657,1.09262,0.542723,-0.051482,0.88404,twisted_surface
-2.603461,1.06727,0.462139,0.006634,0.996176,twisted_surface
-2.5428,1.040605,0.404265,0.046365,0.950779,twisted_surface
-2.460362,1.027308,0.410078,0.040286,0.762263,twisted_surface
-2.398786,1.033687,0.474478,-0.007407,0.490481,twisted_surface
-2.374293,1.050244,0.551711,-0.063793,0.22172,twisted_surface
-2.359307,1.06176,0.604069,-0.089949,0.041312,twisted_surface
-2.318174,1.063575,0.638079,-0.067821,0.006534,twisted_surface
-2.260721,0.892569,0.736122,0.003941,0.178606,twisted_surface
-2.229709,0.908576,0.817221,0.04539,0.436704,twisted_surface
-2.266122,0.928569,0.889806,0.041702,0.714897,twisted_surface
-2.349923,0.942224,0.91687,-0.004578,0.924863,twisted_surface
-2.432293,0.94634,0.903212,-0.061504,0.999937,twisted_surface
-2.487835,0.948344,0.890667,-0.08978,0.916285,twisted_surface
-2.535693,0.957005,0.909854,-0.069889,0.700465,twisted_surface
-2.606482,0.971133,0.943938,-0.01556,0.420999,twisted_surface
-2.695787,0.979619,0.946536,0.035703,0.166615,twisted_surface
-2.760647,0.973063,0.893397,0.048516,0.018079,twisted_surface
-2.764566,0.953812,0.808612,0.014034,0.022549,twisted_surface
-2.718938,0.933027,0.736122,-0.043941,0.178606,twisted_surface
-2.671923,0.91843,0.690928,-0.08539,0.436704,twisted_surface
-2.656506,0.90702,0.647453,-0.081702,0.714897,twisted_surface
-2.656852,0.891017,0.578089,-0.035422,0.924863,twisted_surface
-2.630901,0.869625,0.49545,0.021504,0.999937,twisted_surface
-2.562031,0.852336,0.446959,0.04978,0.916285,twisted_surface
-2.479467,0.84948,0.466146,0.029889,0.700465,twisted_surface
-2.424389,0.860804,0.536176,-0.02444,0.420999,twisted_surface
-2.40258,0.875424,0.607756,-0.075703,0.166615,twisted_surface
-2.380078,0.883442,0.651043,-0.088516,0.018079,twisted_surface
-2.327468,0.886027,0.682319,-0.054034,0.022549,twisted_surface
-2.252924,0.723318,0.776514,0.019144,0.23504,twisted_surface
-2.234715,0.739074,0.859408,0.049492,0.506346,twisted_surface
-2.284956,0.751744,0.926227,0.031871,0.775638,twisted_surface
-2.372483,0.755484,0.946127,-0.021555,0.957416,twisted_surface
-2.44893,0.753121,0.933878,-0.073908,0.993968,twisted_surface
-2.499176,0.752935,0.933027,-0.089049,0.873688,twisted_surface
-2.549618,0.758919,0.964652,-0.056528,0.634766,twisted_surface
-2.626443,0.765789,1.001006,0.001208,0.353056,twisted_surface
-2.714815,0.764612,0.995026,0.044304,0.118,twisted_surface
-2.768579,0.752641,0.932145,0.043013,0.004226,twisted_surface
-2.760243,0.736131,0.845218,-0.001775,0.047857,twisted_surface
-2.712924,0.723101,0.776514,-0.059144,0.23504,twisted_surface
-2.67607,0.714679,0.732088,-0.089492,0.506346,twisted_surface
-2.67191,0.705147,0.681902,-0.071871,0.775638,twisted_surface
-2.673688,0.690459,0.604591,-0.018445,0.957416,twisted_surface
-2.639984,0.674937,0.5228,0.033908,0.993968,twisted_surface
-2.5646,0.667926,0.48571,0.049049,0.873688,twisted_surface
-2.484113,0.673972,0.517334,0.016528,0.634766,twisted_surface
-2.435315,0.687786,0.589927,-0.041208,0.353056,twisted_surface
-2.413549,0.699871,0.65349,-0.084304,0.118,twisted_surface
-2.381581,0.706408,0.68782,-0.083013,0.004226,twisted_surface
-2.318865,0.712152,0.717898,-0.038225,0.047857,twisted_surface
-2.232843,0.558795,0.808398,0.03202,0.296632,twisted_surface
-2.228611,0.57145,0.891874,0.049465,0.575866,twisted_surface
-2.290221,0.574973,0.95227,0.018959,0.831013,twisted_surface
-2.377792,0.569454,0.966594,-0.038439,0.981066,twisted_surface
-2.446643,0.562281,0.958601,-0.083109,0.978384,twisted_surface
-2.492361,0.560088,0.970758,-0.084216,0.823818,twisted_surface
-2.546036,0.561643,1.013086,-0.040996,0.566443,twisted_surface
-2.627234,0.559776,1.048445,0.016717,0.287972,twisted_surface
-2.711765,0.549999,1.03204,0.049085,0.076819,twisted_surface
-2.753549,0.535784,0.96019,0.033766,0.000023,twisted_surface
-2.735745,0.524485,0.872882,-0.018667,0.081966,twisted_surface
-2.691108,0.518882,0.808398,-0.07202,0.296632,twisted_surface
-2.666682,0.514423,0.763649,-0.089465,0.575866,twisted_surface
-2.672607,0.505452,0.706206,-0.058959,0.831013,twisted_surface
-2.673515,0.493072,0.622627,-0.001561,0.981066,twisted_surface
-2.631746,0.485225,0.544597,0.043109,0.978384,twisted_surface
-2.551847,0.488602,0.520258,0.044216,0.823818,twisted_surface
-2.475086,0.501517,0.562585,0.000996,0.566443,twisted_surface
-2.431597,0.515881,0.634442,-0.056717,0.287972,twisted_surface
-2.407289,0.525892,0.688073,-0.089085,0.076819,twisted_surface
-2.364902,0.533418,0.714127,-0.073766,0.000023,twisted_surface
-2.294412,0.544051,0.744657,-0.021333,0.081966,twisted_surface
-2.202328,0.399567,0.831425,0.041806,0.362181,twisted_surface
-2.212077,0.406318,0.914208,0.045311,0.643908,twisted_surface
-2.28187,0.399741,0.967918,0.003733,0.879945,twisted_surface
-2.366061,0.386301,0.97864,-0.054228,0.995352,twisted_surface
-2.42629,0.375792,0.977541,-0.088561,0.953489,twisted_surface
-2.468353,0.371147,1.003218,-0.075569,0.767645,twisted_surface
-2.525343,0.366461,1.053792,-0.024218,0.496827,twisted_surface
-2.608849,0.355215,1.084889,0.030044,0.227015,twisted_surface
-2.687172,0.338837,1.056837,0.049762,0.043875,twisted_surface
-2.7173,0.325542,0.977381,0.021324,0.005551,twisted_surface
-2.693589,0.320888,0.891516,-0.035638,0.124211,twisted_surface
-2.655624,0.32132,0.831425,-0.081806,0.362181,twisted_surface
-2.644809,0.318484,0.785259,-0.085311,0.643908,twisted_surface
-2.658981,0.309437,0.720467,-0.043733,0.879945,twisted_surface
-2.657,0.300842,0.632734,0.014228,0.995352,twisted_surface
-2.607487,0.302101,0.561203,0.048561,0.953489,twisted_surface
-2.525128,0.315195,0.550177,0.035569,0.767645,twisted_surface
-2.453096,0.332781,0.600751,-0.015782,0.496827,twisted_surface
-2.413434,0.346534,0.668551,-0.070044,0.227015,twisted_surface
-2.38442,0.35586,0.710931,-0.089762,0.043875,twisted_surface
-2.331738,0.366889,0.72993,-0.061324,0.005551,twisted_surface
-2.256453,0.38321,0.762567,-0.004362,0.124211,twisted_surface
-2.163025,0.245831,0.845344,0.047921,0.430413,twisted_surface
-2.185638,0.244292,0.926172,0.037277,0.70915,twisted_surface
-2.260012,0.227616,0.973358,-0.012904,0.921482,twisted_surface
-2.337851,0.208038,0.982721,-0.067983,0.999997,twisted_surface
-2.388988,0.195274,0.990747,-0.08994,0.919767,twisted_surface
-2.428187,0.187227,1.029583,-0.063619,0.706263,twisted_surface
-2.488048,0.174751,1.085366,-0.007189,0.427272,twisted_surface
-2.571706,0.154438,1.10915,0.040398,0.171372,twisted_surface
-2.64226,0.134106,1.068972,0.046294,0.019809,twisted_surface
-2.662168,0.124446,0.983796,0.006428,0.020703,twisted_surface
-2.636477,0.126682,0.901143,-0.05168,0.17377,twisted_surface
-2.608447,0.130947,0.845344,-0.087921,0.430413,twisted_surface
-2.611355,0.127615,0.796746,-0.077277,0.70915,twisted_surface
-2.631535,0.118599,0.724992,-0.027096,0.921482,twisted_surface
-2.62508,0.115511,0.635536,0.027983,0.999997,twisted_surface
-2.568655,0.126735,0.572869,0.04994,0.919767,twisted_surface
-2.485736,0.148228,0.574867,0.023619,0.706263,twisted_surface
-2.418816,0.168451,0.630649,-0.032811,0.427272,twisted_surface
-2.381303,0.181348,0.691272,-0.080398,0.171372,twisted_surface
-2.34611,0.192046,0.721786,-0.086294,0.019809,twisted_surface
-2.284264,0.208722,0.73543,-0.046428,0.020703,twisted_surface
-2.207435,0.230465,0.771717,0.01168,0.17377,twisted_surface
-2.116294,0.097524,0.85,0.05,0.5,twisted_surface
-2.149708,0.086038,0.927713,0.02584,0.77032,twisted_surface
-2.224946,0.060175,0.968961,-0.029962,0.954816,twisted_surface
-2.294031,0.036427,0.979318,-0.078888,0.994911,twisted_surface
-2.33603,0.02199,0.99812,-0.087165,0.877875,twisted_surface
-2.372959,0.009295,1.048876,-0.049079,0.640866,twisted_surface
-2.434868,-0.011986,1.106442,0.009079,0.359134,twisted_surface
-2.516742,-0.04013,1.12031,0.047165,0.122125,twisted_surface
-2.578906,-0.061499,1.068327,0.038888,0.005089,twisted_surface
-2.590905,-0.065623,0.979733,-0.010038,0.045184,twisted_surface
-2.567103,-0.057442,0.901884,-0.06584,0.22968,twisted_surface
-2.55131,-0.052013,0.85,-0.09,0.5,twisted_surface
-2.567103,-0.057442,0.798116,-0.06584,0.77032,twisted_surface
-2.590905,-0.065623,0.720267,-0.010038,0.954816,twisted_surface
-2.578906,-0.061499,0.631673,0.038888,0.994911,twisted_surface
-2.516742,-0.04013,0.57969,0.047165,0.877875,twisted_surface
-2.434868,-0.011986,0.593558,0.009079,0.640866,twisted_surface
-2.372959,0.009295,0.651124,-0.049079,0.359134,twisted_surface
-2.33603,0.02199,0.70188,-0.087165,0.122125,twisted_surface
-2.294031,0.036427,0.720682,-0.078888,0.005089,twisted_surface
-2.224946,0.060175,0.731039,-0.029962,0.045184,twisted_surface
-2.149708,0.086038,0.772287,0.02584,0.22968,twisted_surface
-2.063186,-0.045549,0.845344,0.047921,0.569587,twisted_surface
-2.104641,-0.067709,0.918961,0.01168,0.82623,twisted_surface
-2.177184,-0.101077,0.955244,-0.046428,0.979297,twisted_surface
-2.23572,-0.127088,0.968886,-0.086294,0.980191,twisted_surface
-2.268823,-0.143131,0.999397,-0.080398,0.828628,twisted_surface
-2.303855,-0.161764,1.060013,-0.032811,0.572728,twisted_surface
-2.366822,-0.192147,1.115788,0.023619,0.293737,twisted_surface
-2.445451,-0.226132,1.117786,0.04994,0.080233,twisted_surface
-2.499537,-0.245765,1.055127,0.027983,0.000003,twisted_surface
-2.506469,-0.243521,0.965681,-0.027096,0.078518,twisted_surface
-2.487978,-0.231362,0.893935,-0.077277,0.29085,twisted_surface
-2.485661,-0.227523,0.845344,-0.087921,0.569587,twisted_surface
-2.512752,-0.23593,0.789551,-0.05168,0.82623,twisted_surface
-2.537867,-0.241917,0.706908,0.006428,0.979297,twisted_surface
-2.519756,-0.229136,0.621742,0.046294,0.980191,twisted_surface
-2.453201,-0.19812,0.581568,0.040398,0.828628,twisted_surface
-2.373638,-0.16524,0.60535,-0.007189,0.572728,twisted_surface
-2.316355,-0.143827,0.661126,-0.063619,0.293737,twisted_surface
-2.278824,-0.129932,0.699958,-0.08994,0.080233,twisted_surface
-2.230249,-0.109478,0.707982,-0.067983,0.000003,twisted_surface
-2.156335,-0.078188,0.717344,-0.012904,0.078518,twisted_surface
-2.085365,-0.050377,0.764525,0.037277,0.29085,twisted_surface
-2.004443,-0.183603,0.831425,0.041806,0.637819,twisted_surface
-2.050777,-0.216146,0.90022,-0.004362,0.875789,twisted_surface
-2.117435,-0.254784,0.932827,-0.061324,0.994449,twisted_surface
-2.164214,-0.281419,0.951808,-0.089762,0.956125,twisted_surface
-2.18886,-0.299437,0.994149,-0.070044,0.772985,twisted_surface
-2.222207,-0.325104,1.061885,-0.015782,0.503173,twisted_surface
-2.285307,-0.364103,1.112412,0.035569,0.232355,twisted_surface
-2.359863,-0.401468,1.101397,0.048561,0.046511,twisted_surface
-2.406955,-0.41712,1.029932,0.014228,0.004648,twisted_surface
-2.411809,-0.408839,0.942281,-0.043733,0.120055,twisted_surface
-2.401312,-0.39541,0.877549,-0.085311,0.356092,twisted_surface
-2.412667,-0.395624,0.831425,-0.081806,0.637819,twisted_surface
-2.448959,-0.407074,0.771391,-0.035638,0.875789,twisted_surface
-2.473317,-0.409153,0.685606,0.021324,0.994449,twisted_surface
-2.448964,-0.386723,0.606223,0.049762,0.956125,twisted_surface
-2.37941,-0.347144,0.578198,0.030044,0.772985,twisted_surface
-2.303119,-0.31135,0.609266,-0.024218,0.503173,twisted_surface
-2.250026,-0.290001,0.659793,-0.075569,0.232355,twisted_surface
-2.211248,-0.273022,0.685446,-0.088561,0.046511,twisted_surface
-2.157045,-0.244736,0.684348,-0.054228,0.004648,twisted_surface
-2.080851,-0.206482,0.69506,0.003733,0.120055,twisted_surface
-2.016118,-0.179475,0.74872,0.045311,0.356092,twisted_surface
-1.94055,-0.316784,0.808398,0.03202,0.703368,twisted_surface
-1.988489,-0.358433,0.871945,-0.021333,0.918034,twisted_surface
-2.046585,-0.399815,0.902381,-0.073766,0.999977,twisted_surface
-2.080938,-0.425842,0.928355,-0.089085,0.923181,twisted_surface
-2.097711,-0.446512,0.981822,-0.056717,0.712028,twisted_surface
-2.129545,-0.479916,1.053459,0.000996,0.433557,twisted_surface
-2.192122,-0.526328,1.095657,0.044216,0.176182,twisted_surface
-2.262431,-0.56448,1.071392,0.043109,0.021616,twisted_surface
-2.304125,-0.574728,0.993601,-0.001561,0.018934,twisted_surface
-2.309667,-0.561842,0.910277,-0.058959,0.168987,twisted_surface
-2.308934,-0.550215,0.853011,-0.089465,0.424134,twisted_surface
-2.33325,-0.556338,0.808398,-0.07202,0.703368,twisted_surface
-2.376377,-0.570096,0.744111,-0.018667,0.918034,twisted_surface
-2.398236,-0.566439,0.65707,0.033766,0.999977,twisted_surface
-2.367864,-0.533927,0.58544,0.049085,0.923181,twisted_surface
-2.296668,-0.487303,0.569085,0.016717,0.712028,twisted_surface
-2.224413,-0.450108,0.604337,-0.040996,0.433557,twisted_surface
-2.175216,-0.428335,0.646534,-0.084216,0.176182,twisted_surface
-2.13512,-0.406242,0.658654,-0.083109,0.021616,twisted_surface
-2.076724,-0.369063,0.650686,-0.038439,0.018934,twisted_surface
-2.000598,-0.325413,0.664966,0.018959,0.168987,twisted_surface
-1.943236,-0.302176,0.725177,0.049465,0.424134,twisted_surface
-1.871793,-0.445103,0.776514,0.019144,0.76496,twisted_surface
-1.91821,-0.493747,0.83472,-0.038225,0.952143,twisted_surface
-1.965655,-0.535314,0.864589,-0.083013,0.995774,twisted_surface
-1.987397,-0.559979,0.898679,-0.084304,0.882,twisted_surface
-1.997037,-0.584126,0.961798,-0.041208,0.646944,twisted_surface
-2.027632,-0.62547,1.033884,0.016528,0.365234,twisted_surface
-2.089418,-0.677539,1.065289,0.049049,0.126312,twisted_surface
-2.155858,-0.714099,1.028457,0.033908,0.006032,twisted_surface
-2.193943,-0.718513,0.947237,-0.018445,0.042584,twisted_surface
-2.202423,-0.703344,0.870465,-0.071871,0.224362,twisted_surface
-2.212275,-0.696553,0.820629,-0.089492,0.493654,twisted_surface
-2.248135,-0.709616,0.776514,-0.059144,0.76496,twisted_surface
-2.295677,-0.724254,0.708289,-0.001775,0.952143,twisted_surface
-2.313667,-0.713141,0.621969,0.043013,0.995774,twisted_surface
-2.277762,-0.670719,0.559526,0.044304,0.882,twisted_surface
-2.20623,-0.618808,0.553588,0.001208,0.646944,twisted_surface
-2.138705,-0.581284,0.589688,-0.056528,0.365234,twisted_surface
-2.093373,-0.558065,0.621092,-0.089049,0.126312,twisted_surface
-2.052374,-0.529017,0.620247,-0.073908,0.006032,twisted_surface
-1.991404,-0.482816,0.608083,-0.021555,0.042584,twisted_surface
-1.917238,-0.436127,0.627845,0.031871,0.224362,twisted_surface
-1.867548,-0.419464,0.694198,0.049492,0.493654,twisted_surface
-1.798342,-0.56842,0.736122,0.003941,0.821394,twisted_surface
-1.840448,-0.621332,0.789226,-0.054034,0.977451,twisted_surface
-1.875762,-0.660736,0.820097,-0.088516,0.981921,twisted_surface
-1.885154,-0.683772,0.862823,-0.075703,0.833385,twisted_surface
-1.888602,-0.712223,0.933475,-0.02444,0.579001,twisted_surface
-1.918453,-0.761184,1.002597,0.029889,0.299535,twisted_surface
-1.979581,-0.816842,1.021535,0.04978,0.083715,twisted_surface
-2.042884,-0.849936,0.973672,0.021504,0.000063,twisted_surface
-2.079028,-0.849101,0.892105,-0.035422,0.075137,twisted_surface
-2.092,-0.834545,0.823641,-0.081702,0.285103,twisted_surface
-2.112399,-0.83521,0.780729,-0.08539,0.563296,twisted_surface
-2.157922,-0.855303,0.736122,-0.043941,0.821394,twisted_surface
-2.20757,-0.868885,0.664571,0.014034,0.977451,twisted_surface
-2.220682,-0.848905,0.580886,0.048516,0.981921,twisted_surface
-2.179931,-0.797312,0.528435,0.035703,0.833385,twisted_surface
-2.109353,-0.741936,0.531,-0.01556,0.579001,twisted_surface
-2.047294,-0.704662,0.564642,-0.069889,0.299535,twisted_surface
-2.006075,-0.678665,0.58358,-0.08978,0.083715,twisted_surface
-1.964885,-0.641298,0.571198,-0.061504,0.000063,twisted_surface
-1.902853,-0.586904,0.557717,-0.004578,0.075137,twisted_surface
-1.831924,-0.540032,0.584429,0.041702,0.285103,twisted_surface
-1.78949,-0.53224,0.656074,0.04539,0.563296,twisted_surface
-1.720309,-0.686446,0.687664,-0.012683,0.871572,twisted_surface
-1.755783,-0.740558,0.736205,-0.067821,0.993466,twisted_surface
-1.778084,-0.775857,0.769499,-0.089949,0.958688,twisted_surface
-1.77581,-0.797451,0.820755,-0.063793,0.77828,twisted_surface
-1.774263,-0.830921,0.896361,-0.007407,0.509519,twisted_surface
-1.804139,-0.886712,0.959405,0.040286,0.237737,twisted_surface
-1.865058,-0.943835,0.965096,0.046365,0.049221,twisted_surface
-1.926057,-0.972289,0.90844,0.006634,0.003824,twisted_surface
-1.961561,-0.967687,0.829554,-0.051482,0.11596,twisted_surface
-1.979839,-0.956846,0.770564,-0.087867,0.350025,twisted_surface
-2.010063,-0.96687,0.733652,-0.077404,0.631707,twisted_surface
-2.063137,-0.993152,0.687664,-0.027317,0.871572,twisted_surface
-2.1128,-1.003458,0.61364,0.027821,0.993466,twisted_surface
-2.120367,-0.973652,0.534299,0.049949,0.958688,twisted_surface
-2.075629,-0.914117,0.491973,0.023793,0.77828,twisted_surface
-2.007329,-0.857006,0.500634,-0.032593,0.509519,twisted_surface
-1.95157,-0.820102,0.528793,-0.080286,0.237737,twisted_surface
-1.91491,-0.789928,0.534483,-0.086365,0.049221,twisted_surface
-1.874291,-0.743553,0.512713,-0.046634,0.003824,twisted_surface
-1.812371,-0.682653,0.500772,0.011482,0.11596,twisted_surface
-1.745311,-0.638605,0.535363,0.047867,0.350025,twisted_surface
-1.709198,-0.641204,0.611087,0.037404,0.631707,twisted_surface
-1.637814,-0.798783,0.631673,-0.029742,0.914519,twisted_surface
-1.664854,-0.850977,0.676434,-0.078767,0.999877,twisted_surface
-1.673826,-0.880778,0.713325,-0.087227,0.926527,twisted_surface
-1.660988,-0.901505,0.772421,-0.049281,0.717758,twisted_surface
-1.655935,-0.940521,0.850165,0.008877,0.439853,twisted_surface
-1.686854,-1.002006,0.904532,0.047102,0.181044,twisted_surface
-1.748156,-1.05865,0.897099,0.039008,0.023501,twisted_surface
-1.807535,-1.082076,0.834387,-0.009818,0.017243,twisted_surface
-1.843194,-1.075869,0.760928,-0.065672,0.164257,twisted_surface
-1.866927,-1.071679,0.711934,-0.09,0.417867,twisted_surface
-1.905799,-1.092049,0.67977,-0.066008,0.697554,twisted_surface
-1.964274,-1.122856,0.631673,-0.010258,0.914519,twisted_surface
-2.012142,-1.12762,0.556188,0.038767,0.999877,twisted_surface
-2.013807,-1.08758,0.482575,0.047227,0.926527,twisted_surface
-1.966118,-1.021711,0.44986,0.009281,0.717758,twisted_surface
-1.901495,-0.964393,0.461925,-0.048877,0.439853,twisted_surface
-1.852949,-0.92761,0.482067,-0.087102,0.181044,twisted_surface
-1.821331,-0.892013,0.474633,-0.079008,0.023501,twisted_surface
-1.781862,-0.836698,0.446147,-0.030182,0.017243,twisted_surface
-1.720752,-0.771629,0.438366,0.025672,0.164257,twisted_surface
-1.657636,-0.733225,0.481184,0.05,0.417867,twisted_surface
-1.626615,-0.746801,0.559523,0.026008,0.697554,twisted_surface
-1.551009,-0.904985,0.568761,-0.046222,0.949397,twisted_surface
-1.56834,-0.952358,0.610703,-0.086222,0.996558,twisted_surface
-1.564199,-0.975903,0.652055,-0.08051,0.886064,twisted_surface
-1.542306,-0.996644,0.717814,-0.033029,0.652999,twisted_surface
-1.535512,-1.041518,0.794859,0.023446,0.371357,twisted_surface
-1.568629,-1.107351,0.838621,0.049931,0.130558,twisted_surface
-1.630841,-1.161928,0.819019,0.028145,0.007055,twisted_surface
-1.688954,-1.180703,0.753252,-0.026875,0.040058,twisted_surface
-1.725033,-1.175449,0.687505,-0.077149,0.21909,twisted_surface
-1.753872,-1.180368,0.648387,-0.087974,0.487308,twisted_surface
-1.799982,-1.211074,0.619499,-0.051878,0.759556,twisted_surface
-1.861812,-1.244104,0.568761,0.006222,0.949397,twisted_surface
-1.906374,-1.241244,0.4929,0.046222,0.996558,twisted_surface
-1.90208,-1.191151,0.425993,0.04051,0.886064,twisted_surface
-1.852662,-1.120816,0.401807,-0.006971,0.652999,twisted_surface
-1.793198,-1.064555,0.414508,-0.063446,0.371357,twisted_surface
-1.75277,-1.027387,0.42474,-0.089931,0.130558,twisted_surface
-1.726518,-0.98544,0.405138,-0.068145,0.007055,twisted_surface
-1.688416,-0.921989,0.372901,-0.013125,0.040058,twisted_surface
-1.628324,-0.85547,0.371498,0.037149,0.21909,twisted_surface
-1.568826,-0.825045,0.422325,0.047974,0.487308,twisted_surface
-1.541591,-0.849194,0.501696,0.011878,0.759556,twisted_surface
-1.460092,-1.00462,0.499617,-0.061145,0.975528,twisted_surface
-1.466931,-1.044721,0.539804,-0.089743,0.983573,twisted_surface
-1.450387,-1.061914,0.58614,-0.070199,0.838087,twisted_surface
-1.421337,-1.083766,0.657022,-0.016004,0.585261,twisted_surface
-1.414769,-1.134585,0.730717,0.035433,0.305365,twisted_surface
-1.45121,-1.203345,0.762695,0.048606,0.087264,twisted_surface
-1.514591,-1.254735,0.732578,0.014421,0.000204,twisted_surface
-1.571363,-1.269891,0.66679,-0.043523,0.071825,twisted_surface
-1.607684,-1.268253,0.610454,-0.08523,0.279389,twisted_surface
-1.640988,-1.284021,0.580505,-0.08191,0.556996,twisted_surface
-1.692882,-1.324085,0.553318,-0.035855,0.816506,twisted_surface
-1.756202,-1.356641,0.499617,0.021145,0.975528,twisted_surface
-1.796251,-1.344457,0.424452,0.049743,0.983573,twisted_surface
-1.786237,-1.285083,0.364782,0.030199,0.838087,twisted_surface
-1.736509,-1.212289,0.34759,-0.023996,0.585261,twisted_surface
-1.68373,-1.158048,0.35828,-0.075433,0.305365,twisted_surface
-1.652169,-1.119849,0.357426,-0.088606,0.087264,twisted_surface
-1.631269,-1.071044,0.327309,-0.054421,0.000204,twisted_surface
-1.594306,-1.000885,0.294353,0.003523,0.071825,twisted_surface
-1.535034,-0.935727,0.301022,0.04523,0.279389,twisted_surface
-1.478631,-0.914913,0.359146,0.04191,0.556996,twisted_surface
-1.453971,-0.948299,0.437966,-0.004145,0.816506,twisted_surface
-1.36529,-1.09734,0.425,-0.073623,0.992404,twisted_surface
-1.361307,-1.128338,0.464525,-0.089121,0.961177,twisted_surface
-1.333532,-1.139721,0.516037,-0.056906,0.78353,twisted_surface
-1.299553,-1.163904,0.590279,0.000784,0.515864,twisted_surface
-1.295248,-1.220536,0.658314,0.044128,0.243161,twisted_surface
-1.335912,-1.290842,0.678086,0.043205,0.052003,twisted_surface
-1.40031,-1.338437,0.63963,-0.001347,0.003081,twisted_surface
-1.455244,-1.3515,0.576688,-0.058774,0.111927,twisted_surface
-1.49135,-1.355974,0.530819,-0.089437,0.343983,twisted_surface
-1.52839,-1.383477,0.508841,-0.072169,0.625574,twisted_surface
-1.584691,-1.431081,0.48178,-0.018889,0.867296,twisted_surface
-1.647844,-1.460332,0.425,0.033623,0.992404,twisted_surface
-1.682467,-1.437666,0.351511,0.049121,0.961177,twisted_surface
-1.667279,-1.370325,0.299164,0.016906,0.78353,twisted_surface
-1.618851,-1.297102,0.287117,-0.040784,0.515864,twisted_surface
-1.574227,-1.245537,0.293423,-0.084128,0.243161,twisted_surface
-1.551972,-1.20562,0.281027,-0.083205,0.052003,twisted_surface
-1.535947,-1.149897,0.242572,-0.038653,0.003081,twisted_surface
-1.499469,-1.074916,0.211797,0.018774,0.111927,twisted_surface
-1.440581,-1.013753,0.227657,0.049437,0.343983,twisted_surface
-1.386739,-1.003344,0.291968,0.032169,0.625574,twisted_surface
-1.363635,-1.043832,0.368766,-0.021111,0.867296,twisted_surface
-1.26684,-1.182926,0.345726,-0.082916,0.999695,twisted_surface
-1.252115,-1.203727,0.385656,-0.084392,0.929805,twisted_surface
-1.214706,-1.210405,0.442233,-0.04142,0.723454,twisted_surface
-1.178267,-1.238155,0.517987,0.016338,0.446158,twisted_surface
-1.178153,-1.300266,0.578498,0.049012,0.185957,twisted_surface
-1.223532,-1.370863,0.586343,0.034049,0.025462,twisted_surface
-1.288313,-1.414553,0.542064,-0.018223,0.01563,twisted_surface
-1.340593,-1.42736,0.48451,-0.071722,0.159581,twisted_surface
-1.375938,-1.440054,0.449522,-0.089518,0.411614,twisted_surface
